C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_46_879.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_46_879.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_46_879.jpg,0,0.451167,0,0.4663811
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_46_947.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_46_947.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_46_947.jpg,0,0.5149534,0,0.7882366
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_017.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_017.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_017.jpg,0,0.3349021,0,1.115121
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_086.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_086.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_086.jpg,0,0.09886238,0,1.286805
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_154.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_154.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_154.jpg,0,0,0,1.307125
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_223.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_223.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_223.jpg,0,0,0,1.29662
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_290.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_290.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_290.jpg,0.1,0,0,1.288246
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_359.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_359.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_359.jpg,0.3,0,0,1.274534
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_428.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_428.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_428.jpg,0.45,0,0,1.262664
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_497.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_497.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_497.jpg,0.6000001,0,0,1.249249
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_566.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_566.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_566.jpg,0.8000001,0,0,1.228137
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_635.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_635.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_635.jpg,0.9500002,0,0,1.208881
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_702.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_702.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_702.jpg,0,0.0715995,0,1.164232
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_770.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_770.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_770.jpg,0,0.2565963,0,1.326815
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_839.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_839.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_839.jpg,0,0.4487531,0,1.677551
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_907.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_907.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_907.jpg,0,0.2669814,0,1.904841
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_47_974.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_47_974.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_47_974.jpg,0,0.08907627,0,2.018762
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_043.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_043.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_043.jpg,0,0.2504502,0,2.140193
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_111.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_111.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_111.jpg,0,0.4350623,0,2.389191
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_178.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_178.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_178.jpg,0,0.6714323,0,2.946225
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_245.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_245.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_245.jpg,0,0.8515922,0,3.485544
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_314.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_314.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_314.jpg,0,1,0,4.160704
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_381.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_381.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_381.jpg,0,1,0,5.092658
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_448.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_448.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_448.jpg,0,1,0,5.787202
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_517.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_517.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_517.jpg,0,1,0,6.477578
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_585.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_585.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_585.jpg,0,1,0,7.391992
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_654.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_654.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_654.jpg,0,1,0,8.072901
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_722.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_722.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_722.jpg,0.15,1,0,8.969343
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_790.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_790.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_790.jpg,0.3,1,0,9.621052
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_859.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_859.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_859.jpg,0.5000001,1,0,10.45792
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_926.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_926.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_926.jpg,0.6500001,1,0,11.05949
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_48_993.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_48_993.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_48_993.jpg,0.8000001,1,0,11.7289
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_061.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_061.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_061.jpg,1,1,0,12.47153
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_130.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_130.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_130.jpg,0,1,0,12.82273
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_198.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_198.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_198.jpg,0,1,0,13.5055
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_265.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_265.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_265.jpg,0,1,0,14.33533
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_334.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_334.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_334.jpg,0,1,0,14.7013
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_403.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_403.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_403.jpg,0,1,0,15.57008
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_471.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_471.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_471.jpg,0,1,0,16.45463
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_539.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_539.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_539.jpg,0,1,0,17.28408
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_607.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_607.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_607.jpg,0,1,0,17.70396
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_674.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_674.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_674.jpg,0,1,0,18.50881
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_741.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_741.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_741.jpg,0.2,1,0,19.30004
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_809.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_809.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_809.jpg,0.35,1,0,19.73563
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_877.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_877.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_877.jpg,0,1,0,20.41846
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_49_945.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_49_945.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_49_945.jpg,0,1,0,21.20357
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_015.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_015.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_015.jpg,0,1,0,21.73791
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_083.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_083.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_083.jpg,0.15,1,0,22.53745
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_151.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_151.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_151.jpg,0.3,1,0,23.11595
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_219.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_219.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_219.jpg,0.5000001,1,0,23.78187
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_287.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_287.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_287.jpg,0,1,0,24.26087
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_356.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_356.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_356.jpg,0,1,0,24.8119
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_423.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_423.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_423.jpg,0,1,0,25.57064
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_492.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_492.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_492.jpg,0.05,1,0,26.14141
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_562.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_562.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_562.jpg,0.25,1,0,26.87698
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_631.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_631.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_631.jpg,0.4,1,0,27.37668
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_699.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_699.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_699.jpg,0,1,0,27.99648
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_768.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_768.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_768.jpg,0,1,0,28.53426
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_834.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_834.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_834.jpg,0,1,0,29.0825
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_903.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_903.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_903.jpg,0,1,0,29.81387
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_50_971.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_50_971.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_50_971.jpg,0,1,0,30.1923
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_51_040.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_51_040.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_51_040.jpg,0,1,0,30.19027
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_51_107.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_51_107.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_51_107.jpg,0,1,0,30.19038
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_51_175.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_51_175.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_51_175.jpg,0,1,0,30.19024
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_51_244.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_51_244.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_51_244.jpg,0,1,0,30.19035
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_51_311.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_51_311.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_51_311.jpg,0,1,0,30.19031
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_51_380.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_51_380.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_51_380.jpg,0,1,0,30.19034
C:\Udemy_Course\car\car_simulator\Data\IMG\center_2020_09_27_23_51_51_449.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\left_2020_09_27_23_51_51_449.jpg,C:\Udemy_Course\car\car_simulator\Data\IMG\right_2020_09_27_23_51_51_449.jpg,0,1,0,30.19029
